data_publicada,titulo_publicado,url,nome_arquivo,responsavel,passagem_1,passagem_2,passagem_3,passagem_4,passagem_5,qtde_tokens_pass_1,qtde_tokens_pass_2,qtde_tokens_pass_3,qtde_tokens_pass_4,qtde_tokens_pass_5,qtde_total_tokens
2023-03-28,023-2023-VNC-Comunicado Externo,https://www.b3.com.br/data/files/97/61/D1/D9/A2A2781064456178AC094EA8/CE 023-2023-VNC Janela de Entrega de Ativos Diluida para Renda Variável - workshop técnico.pdf,2023-03-28|023-2023-VNC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-03-23,022-2023-VNC-Comunicado Externo,https://www.b3.com.br/data/files/33/41/43/C2/E2F07810EB65C078AC094EA8/CE 022-2023-VNC Tratamento Índices BR PROPERTS.pdf,2023-03-23|022-2023-VNC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-03-21,021-2023-VNC-Comunicado Externo,https://www.b3.com.br/data/files/8D/E4/B2/EE/E4407810FAAA1D68AC094EA8/CE 021-2023-VNC Revisão dos parâmetros para os Túneis de Negociação.pdf,2023-03-21|021-2023-VNC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-03-16,029-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/91/65/A2/9B/70CE6810FAAA1D68AC094EA8/OC 029-2023 PRE Alterações no Manual de Administração de Risco - Reenq Posição - Limite de Mercado (PT).pdf,2023-03-16|029-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-03-16,020-2023-VNC-Comunicado Externo,https://www.b3.com.br/data/files/30/D2/69/7F/2EBE6810FAAA1D68AC094EA8/CE 020-2023-VNC Sessão Negociação Simulada PUMA Trading System_25032023.pdf,2023-03-16|020-2023-VNC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-03-09,028-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/A6/62/80/29/1D6C6810DE2C7168AC094EA8/OC 028-2023 PRE  Alteração do Parâmetro dos Túneis de Rejeição de Empréstimo (PT).pdf,2023-03-09|028-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-03-07,026-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/7E/04/A8/4F/A9DB6810DE2C7168AC094EA8/OC 026-2023 PRE  Identificação do Cliente na Central de Atendimento da Negociação (PT).pdf,2023-03-07|026-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-03-02,025-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/08/76/86/6D/034A6810DE2C7168AC094EA8/OC 025-2023 PRE  Realocação de Limites Entre Mercado - Aumento - SEQL3 e MOVI3 (PT).pdf,2023-03-02|025-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-03-02,024-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/B0/82/2B/60/C63A6810DE2C7168AC094EA8/OC 024-2023 PRE Alterações no Manual de Adm de Risco da Câmara B3 - Condições de dispensa - desenquadramento...(PT).pdf,2023-03-02|024-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-02-28,016-2023-VNC-Comunicado Externo,https://www.b3.com.br/data/files/14/50/F6/0B/93996810DE2C7168AC094EA8/CE 016-2023-VNC Inclusão de novo dominio opcional no arquivo BVBG.028.pdf,2023-02-28|016-2023-VNC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-02-28,014-2023-VNC-Comunicado Externo,https://www.b3.com.br/data/files/4A/17/52/C1/33996810DE2C7168AC094EA8/CE 014-2023-VNC Market Data B3_Atualização Template FAST (2).pdf,2023-02-28|014-2023-VNC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-02-28,006-2023-PRE-Comunicado Externo,https://www.b3.com.br/data/files/06/01/74/F7/D8896810DE2C7168AC094EA8/CE 006-2023 PRE + ANEXO Percentual de tolerância máxima de ausência de ordem - Ciclo de auditorias de 2023 (PT).pdf,2023-02-28|006-2023-PRE-Comunicado Externo.pdf,,,,,,,,,,,,
2023-02-28,023-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/41/42/6C/4C/44996810DE2C7168AC094EA8/OC 023-2023 PRE Inclusão de nota explicativa Manual de Definições e Procedimentos...(PT).pdf,2023-02-28|023-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-02-23,021-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/C6/06/25/8C/4CE76810DE2C7168AC094EA8/OC 021-2023 PRE Sinacor - Publicação da Nova Política de Tarifação Base (PT).pdf,2023-02-23|021-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-02-23,020-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/BC/A4/F3/E4/ABE76810DE2C7168AC094EA8/OC 020-2023 PRE Manual de Acesso B3 - Requisitos de acesso IPCA 2022 (PT).pdf,2023-02-23|020-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-02-16,013-2023-VNC-Comunicado Externo,https://www.b3.com.br/data/files/BA/F4/95/13/89A56810DE2C7168AC094EA8/CE 013-2023-VNC Teste PCO PUMA_09032023.pdf,2023-02-16|013-2023-VNC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-02-16,019-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/03/D1/C6/EF/A6B56810DE2C7168AC094EA8/OC 019-2023 PRE FM BRML3 e SULA11 (PT).pdf,2023-02-16|019-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-02-09,018-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/E2/B6/96/76/24636810DE2C7168AC094EA8/OC 018-2023 PRE Alteração no Horário do Call de Fechamento do Futuro de DAX (DAX) e Euro Stoxx 50 (ESX) (Port).pdf,2023-02-09|018-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-02-07,016-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/18/05/3B/38/41C26810DE2C7168AC094EA8/OC 016-2023 PRE Alteração no Call Eletrônico de Forward Rate Agreement de Cupom Cambial (FRC) (PT).pdf,2023-02-07|016-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-02-02,011-2023-VNC-Comunicado Externo,https://www.b3.com.br/data/files/04/F7/68/E5/B72168101BBF1068AC094EA8/CE 011-2023-VNC Sessão Negociação Simulada PUMA Trading System_11022023_REVISADO_v1.pdf,2023-02-02|011-2023-VNC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-02-02,010-2023-VNC-Comunicado Externo,https://www.b3.com.br/data/files/96/E6/CC/9F/B62168101BBF1068AC094EA8/CE 010-2023-VNC Disponibilização do Novo Trading Data Portal (TRDP) em Produção_REVISADO_revNM.pdf,2023-02-02|010-2023-VNC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-01-31,012-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/93/B6/46/A3/9A9068101BBF1068AC094EA8/OC 012-2023 PRE Realocação de Limites Entre Mercado - Aumento - MOVI3  (PT).pdf,2023-01-31|012-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-01-26,009-2023-VNC-Comunicado Externo,https://www.b3.com.br/data/files/6D/43/60/AD/4EFE5810F534EB48AC094EA8/CE 009-2023-VNC Market Data B3 - Migração do contrato futuro míni de Dólar para o Canal 11.pdf,2023-01-26|009-2023-VNC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-01-26,008-2023-VNC-Comunicado Externo,https://www.b3.com.br/data/files/69/E2/0A/D3/2EFE5810F534EB48AC094EA8/CE 008-2023-VNC Market Data B3 Postergação da migração de instrumentos entre canais_REVISADO.pdf,2023-01-26|008-2023-VNC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-01-24,006-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/F4/B0/8D/63/CB4E5810F534EB48AC094EA8/OC 006-2023 PRE Alterações nos Normativos ...Feriado Extraordinário (PT).pdf,2023-01-24|006-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-01-20,005-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/EF/C1/EC/AF/75FC5810F534EB48AC094EA8/OC 005-2023 PRE Novo título público do Tesouro Direto - Tesouro RendA+ (PT).pdf,2023-01-20|005-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-01-20,004-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/2D/70/0E/0A/E4FC5810F534EB48AC094EA8/OC 004-2023-PRE Política de tarifação do Tesouro Direto (PT).pdf,2023-01-20|004-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-01-19,002-2023-PRE-Comunicado Externo,https://www.b3.com.br/data/files/F7/56/8F/A8/F3AC5810F534EB48AC094EA8/CE 002-2023 PRE +ANEXO Atualização da Norma de Supervisão da BSM referente à operação de empréstimo de valores mobiliários (PT) .pdf,2023-01-19|002-2023-PRE-Comunicado Externo.pdf,,,,,,,,,,,,
2023-01-19,003-2023-VPC-Comunicado Externo,https://www.b3.com.br/data/files/1A/44/75/15/88BC5810F534EB48AC094EA8/CE 003-2023-VPC Serviço de Registro de Recebíveis de Cartão.pdf,2023-01-19|003-2023-VPC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-01-19,006-2023-VNC-Comunicado Externo,https://www.b3.com.br/data/files/27/46/F3/1D/F6AC5810F534EB48AC094EA8/CE 006-2023-VNC Sessão Negociação Simulada PUMA Trading System_28012023.pdf,2023-01-19|006-2023-VNC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-01-17,005-2023-VNC-Comunicado Externo,https://www.b3.com.br/data/files/2C/82/4B/6F/E01C5810F534EB48AC094EA8/CE 005-2023-VNC Rolagem Pares de Moeda em USD e EDS Fase 2.pdf,2023-01-17|005-2023-VNC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-01-10,004-2023-VNC-Comunicado Externo,https://www.b3.com.br/data/files/CB/62/F1/BD/5DC95810F534EB48AC094EA8/CE 004-2023-VNC MigracaoMktData.pdf,2023-01-10|004-2023-VNC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-01-10,003-2023-VNC-Comunicado Externo,https://www.b3.com.br/data/files/92/31/AE/59/0DC95810F534EB48AC094EA8/CE 003-2023-VNC CVA_Previsão de Falhas.pdf,2023-01-10|003-2023-VNC-Comunicado Externo.pdf,,,,,,,,,,,,
2023-01-10,001-2023-PRE-Ofício Circular,https://www.b3.com.br/data/files/CA/C7/5F/27/E0C95810F534EB48AC094EA8/OC 001-2023 PRE Atualização no Regulamento do Balcão B3 (PT) .pdf,2023-01-10|001-2023-PRE-Ofício Circular.pdf,,,,,,,,,,,,
2023-01-05,002-2023-VNC-Ofício Circular,https://www.b3.com.br/data/files/A9/97/AE/05/61385810F534EB48AC094EA8/OC 002-2023-VNC Atualização dos Valores de Contribuilção do FLI _2023.pdf,2023-01-05|002-2023-VNC-Ofício Circular.pdf,,,,,,,,,,,,
2023-01-05,003-2023-VPC-Ofício Circular,https://www.b3.com.br/data/files/D0/06/85/8D/11385810F534EB48AC094EA8/OC 003-2023-VPC Alteração de cotas de FII elegíveis ao empréstimo.pdf,2023-01-05|003-2023-VPC-Ofício Circular.pdf,,,,,,,,,,,,
2023-01-03,001-2023-VPC-Ofício Circular,https://www.b3.com.br/data/files/D8/12/FA/E7/C1975810F534EB48AC094EA8/OC 001-2023-VPC Alteração dos Parâmetros de Atuação do Programa FM BRML3.pdf,2023-01-03|001-2023-VPC-Ofício Circular.pdf,,,,,,,,,,,,
