published_date,published_title,url,file_name
2022-12-20,187-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/BC/04/7D/7F/64135810F534EB48AC094EA8/OC 187-2022 PRE Alteração de Parâmetros nos Programas de Formador de Mercado do Listado B3 (PT).pdf,2022-12-20|187-2022-PRE-Ofício Circular.pdf
2022-12-15,181-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/C8/B4/CF/A2/5B715810F534EB48AC094EA8/OC 181-2022 PRE - EDS - Programa de Incentivo Revenue Share (PT).pdf,2022-12-15|181-2022-PRE-Ofício Circular.pdf
2022-12-15,180-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/5B/54/87/EE/0B715810F534EB48AC094EA8/OC 180-2022 PRE - EDS - Programa de Isenção broker (PT).pdf,2022-12-15|180-2022-PRE-Ofício Circular.pdf
2022-12-15,179-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/55/B2/FE/1F/35615810F534EB48AC094EA8/OC 179-2022 PRE Novos Horários de Negociação – Alteração na Grade Horária do Mercado de Ações (PT).pdf,2022-12-15|179-2022-PRE-Ofício Circular.pdf
2022-12-15,178-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/69/31/4E/FD/F4615810F534EB48AC094EA8/OC 178-2022 PRE Alterações no Manual de Procedimentos Operacionais da Câmara B3 (PT) .pdf,2022-12-15|178-2022-PRE-Ofício Circular.pdf
2022-12-15,177-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/97/87/B0/FF/74615810F534EB48AC094EA8/OC 177-2022 PRE Alterações no Manual de Acesso da B3 (PT).pdf,2022-12-15|177-2022-PRE-Ofício Circular.pdf
2022-12-15,092-2022-VPC-Comunicado Externo,https://www.b3.com.br/data/files/48/62/FA/8B/17715810F534EB48AC094EA8/CE 092-2022-VPC  iMercado Liquidação Financeira.pdf,2022-12-15|092-2022-VPC-Comunicado Externo.pdf
2022-12-13,176-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/51/B1/C5/83/E6D05810F534EB48AC094EA8/OC 176-2022 PRE Regras para Registro de Ofertas Diretas – Tamanho Mínimo e Thresholds de Ofertas Diretas... (PT).pdf,2022-12-13|176-2022-PRE-Ofício Circular.pdf
2022-12-13,175-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/C9/34/14/8F/6AC05810F534EB48AC094EA8/OC 175-2022 PRE Novos Horários de Negociação DI1 (PT).pdf,2022-12-13|175-2022-PRE-Ofício Circular.pdf
2022-12-12,162-2022-VNC-Comunicado Externo,https://www.b3.com.br/data/files/C6/75/46/B4/16805810F534EB48AC094EA8/CE 162-2022-VNC Alteração do tamanho mínimo para registro de ofertas diretas - Aumento.pdf,2022-12-12|162-2022-VNC-Comunicado Externo.pdf
2022-12-08,161-2022-VNC-Comunicado Externo,https://www.b3.com.br/data/files/BB/C5/C7/76/9B1F4810F534EB48AC094EA8/CE 161-2022-VNC Leilão do 201 FINAM - 15.12.2022.pdf,2022-12-08|161-2022-VNC-Comunicado Externo.pdf
2022-12-08,174-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/8B/36/EA/F9/D62F4810F534EB48AC094EA8/OC 174-2022 PRE Isenção credenciais de acesso do Terminal BTB e da API BTB da Plataforma BTB – Empréstimo de Ativos (PT).pdf,2022-12-08|174-2022-PRE-Ofício Circular.pdf
2022-12-06,173-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/A1/85/98/96/CF8E4810F534EB48AC094EA8/OC 173-2022 PRE Programa de Expansão da Base de Investidores do Tesouro Direto (2023) (Port).pdf,2022-12-06|173-2022-PRE-Ofício Circular.pdf
2022-12-06,172-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/08/45/AB/33/B98E4810F534EB48AC094EA8/OC 172-2022 PRE Câmara B3 - Novo processo de captura de negócios em bloco (PT).pdf,2022-12-06|172-2022-PRE-Ofício Circular.pdf
2022-12-06,171-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/93/44/5E/9E/598E4810F534EB48AC094EA8/OC 171-2022 PRE  Realocação de Limites entre Mercados - Retorno - PETR4 (PT).pdf,2022-12-06|171-2022-PRE-Ofício Circular.pdf
2022-12-06,091-2022-VPC-Comunicado Externo,https://www.b3.com.br/data/files/E6/E7/C6/B9/F09E4810F534EB48AC094EA8/CE 091-2022-VPC Cadastro_Pagamento_28.11.22_v2_REVISADO.pdf,2022-12-06|091-2022-VPC-Comunicado Externo.pdf
2022-12-01,170-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/F6/77/7A/97/FDEC4810F534EB48AC094EA8/OC 170-2022 PRE Regras para Registro de Ofertas Diretas para os Mercados de Ativos e Derivativos (PT).pdf,2022-12-01|170-2022-PRE-Ofício Circular.pdf
2022-12-01,169-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/FD/45/8F/D1/4AEC4810F534EB48AC094EA8/OC 169-2022 PRE Alteração nos normativos da Câmara B3 e da Câmara de Câmbio B3 (PT).pdf,2022-12-01|169-2022-PRE-Ofício Circular.pdf
2022-12-01,168-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/45/64/0B/28/F9EC4810F534EB48AC094EA8/OC 168-2022 PRE Alterações no Manual de Procedimentos Operacionais da Câmara B3 (PT).pdf,2022-12-01|168-2022-PRE-Ofício Circular.pdf
2022-12-01,160-2022-VNC-Comunicado Externo,https://www.b3.com.br/data/files/BF/E2/0C/33/8FEC4810F534EB48AC094EA8/CE 160-2022-VNC Sessão Negociação Simulada PUMA Trading System_10122022.pdf,2022-12-01|160-2022-VNC-Comunicado Externo.pdf
2022-12-01,017-2022-VPE-Comunicado Externo,https://www.b3.com.br/data/files/70/12/6F/D4/B0FC4810F534EB48AC094EA8/CE 017-2022-VPE Novo Motivo de Transferência de Custódia - Doação Pulverizada_30.11.pdf,2022-12-01|017-2022-VPE-Comunicado Externo.pdf
2022-11-29,159-2022-VNC-Comunicado Externo,https://www.b3.com.br/data/files/AE/32/52/41/D25C4810F534EB48AC094EA8/CE 159-2022-VNC Captura em Bloco - Mensageria.pdf,2022-11-29|159-2022-VNC-Comunicado Externo.pdf
2022-11-29,090-2022-VPC-Comunicado Externo,https://www.b3.com.br/data/files/35/83/EC/48/FA4C4810F534EB48AC094EA8/CE 090-2022-VPC Dez_2022_Derivativos_Extra_Rev.pdf,2022-11-29|090-2022-VPC-Comunicado Externo.pdf
2022-11-29,166-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/9A/31/9A/86/515C4810F534EB48AC094EA8/OC 166-2022 PRE Lançamento do Contrato Futuro de IFIX e Operação Estruturada de Rolagem (PT).pdf,2022-11-29|166-2022-PRE-Ofício Circular.pdf
2022-11-29,165-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/B7/B3/C8/1E/805C4810F534EB48AC094EA8/OC 165-2022 PRE Processo de Credenciamento no Programa de Formador de Mercado para Futuro de IFIX (XFI) (PT).pdf,2022-11-29|165-2022-PRE-Ofício Circular.pdf
2022-11-29,167-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/4E/D2/E1/BF/C15C4810F534EB48AC094EA8/OC 167-2022 PRE Atualização dos normativos do Balcão B3 e do registro do Termo de Securitização (PT).pdf,2022-11-29|167-2022-PRE-Ofício Circular.pdf
2022-11-24,164-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/EB/55/E5/1C/BEAA4810A58E3348AC094EA8/OC 164-2022 PRE Alteração dos Limites de Oscilação Diária - Contratos Futuros DI1 (PT).pdf,2022-11-24|164-2022-PRE-Ofício Circular.pdf
2022-11-24,163-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/A4/42/16/A3/EE9A4810A58E3348AC094EA8/OC 163-2022 PRE Alterações na Política de Tarifação - Derivativos Listados e Nova Versão do Doc. Tarifação-Regras de Cálculo... (PT).pdf,2022-11-24|163-2022-PRE-Ofício Circular.pdf
2022-11-22,158-2022-VNC-Comunicado Externo,https://www.b3.com.br/data/files/3D/05/F6/85/CB0A4810A58E3348AC094EA8/CE 158-2022-VNC MassCancel.pdf,2022-11-22|158-2022-VNC-Comunicado Externo.pdf
2022-11-22,088-2022-VPC-Comunicado Externo,https://www.b3.com.br/data/files/88/20/74/3E/A11A4810A58E3348AC094EA8/CE 088-2022-VPC Balcão B3_CE_Res. 160.pdf,2022-11-22|088-2022-VPC-Comunicado Externo.pdf
2022-11-22,089-2022-VPC-Comunicado Externo,https://www.b3.com.br/data/files/DC/D0/94/57/551A4810A58E3348AC094EA8/CE 089-2022-VPC  Finalização isenção custos de fluxos transacionais iMercado - v2.pdf,2022-11-22|089-2022-VPC-Comunicado Externo.pdf
2022-11-22,158-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/A1/84/04/61/BBF94810A58E3348AC094EA8/OC 158-2022 PRE Alterações no Manual de Administração de Risco da Câmara B3 (PT).pdf,2022-11-22|158-2022-PRE-Ofício Circular.pdf
2022-11-22,157-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/93/52/BC/33/8BF94810A58E3348AC094EA8/OC 157-2022 PRE Balcão B3_Horário de Funcionamento dias 23 e 30-12-2022 (PT).pdf,2022-11-22|157-2022-PRE-Ofício Circular.pdf
2022-11-22,159-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/6C/23/40/99/AEF94810A58E3348AC094EA8/OC 159-2022 PRE Implementação da Integração com as Posições de Abertura no LiNe Clearing (PT).pdf,2022-11-22|159-2022-PRE-Ofício Circular.pdf
2022-11-22,160-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/F8/B0/6C/D6/221A4810A58E3348AC094EA8/OC 160-2022 PRE Alteração no Modelo de Apreçamento do Contrato Futuro de DI (PT).pdf,2022-11-22|160-2022-PRE-Ofício Circular.pdf
2022-11-22,161-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/44/84/BA/7F/721A4810A58E3348AC094EA8/OC 161-2022 PRE Processo para Credenciamento no Programa de FM para o Contrato Futuro de U.S. Treasury Note de 10 Anos (T10).pdf,2022-11-22|161-2022-PRE-Ofício Circular.pdf
2022-11-22,162-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/FF/65/C6/68/C21A4810A58E3348AC094EA8/OC 162-2022 PRE Alterações no Manual de Procedimentos Operacionais de Negociação da B3 (PT).pdf,2022-11-22|162-2022-PRE-Ofício Circular.pdf
2022-11-21,156-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/03/E7/8E/4B/05C94810A58E3348AC094EA8/OC 156-2022 PRE Tratamento para Dividendos Superiores ao Strike_Petrobras_Listados + Balcão (PT).pdf,2022-11-21|156-2022-PRE-Ofício Circular.pdf
2022-11-17,153-2022-PRE-Ofício Circular,"https://www.b3.com.br/data/files/92/70/0C/40/1C584810A58E3348AC094EA8/OC 153-2022 PRE Alterações Normativos Câmara B3, Câmara de Câmbio B3, Central Deposit. Renda Variável B3, Acesso e Balcão (PT).pdf",2022-11-17|153-2022-PRE-Ofício Circular.pdf
2022-11-17,011-2022-PRE-Comunicado Externo,https://www.b3.com.br/data/files/5E/64/91/5F/23784810A58E3348AC094EA8/CE 011-2022 PRE + ANEXO Resolução do Conselho de Supervisão da BSM nº 3.2022 (PT).pdf,2022-11-17|011-2022-PRE-Comunicado Externo.pdf
2022-11-17,086-2022-VPC-Comunicado Externo,https://www.b3.com.br/data/files/C8/C0/4B/C4/64784810A58E3348AC094EA8/CE 086-2022-VPC Reajuste de Preços Out22_final.pdf,2022-11-17|086-2022-VPC-Comunicado Externo.pdf
2022-11-17,087-2022-VPC-Comunicado Externo,https://www.b3.com.br/data/files/53/86/6F/37/46784810A58E3348AC094EA8/CE 087-2022-VPC 3M - Balcão B3_Fev 23.pdf,2022-11-17|087-2022-VPC-Comunicado Externo.pdf
2022-11-17,151-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/29/27/8A/45/89584810A58E3348AC094EA8/OC 151-2022 PRE Calendário de Feriados em 2023 e funcionamento da B3 em 22.02.2023 (Quarta-Feira de Cinzas) (PT).pdf,2022-11-17|151-2022-PRE-Ofício Circular.pdf
2022-11-17,152-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/EC/03/B1/E1/AA584810A58E3348AC094EA8/OC 152-2022 PRE Alterações no Manual de Procedimentos Operacionais da Câmara B3 (PT).pdf,2022-11-17|152-2022-PRE-Ofício Circular.pdf
2022-11-17,154-2022-VNC-Comunicado Externo,https://www.b3.com.br/data/files/FD/80/78/21/0D684810A58E3348AC094EA8/CE 154-2022-VNC 291º Leilão de FINOR.pdf,2022-11-17|154-2022-VNC-Comunicado Externo.pdf
2022-11-17,154-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/0A/05/1A/F0/D9684810A58E3348AC094EA8/OC 154-2022 PRE LiNe – Inclusão de novo mercado autorizado – ETF de Criptomoedas (PT).pdf,2022-11-17|154-2022-PRE-Ofício Circular.pdf
2022-11-17,157-2022-VNC-Comunicado Externo,https://www.b3.com.br/data/files/2B/34/F2/B9/9D684810A58E3348AC094EA8/CE 157-2022-VNC Sessão Negociação Simulada PUMA Trading System_26112022.pdf,2022-11-17|157-2022-VNC-Comunicado Externo.pdf
2022-11-17,155-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/26/70/7D/A6/39784810A58E3348AC094EA8/OC 155-2022 PRE Alterações no Manual de Procedimentos Operacionais da Câmara B3 (PT).pdf,2022-11-17|155-2022-PRE-Ofício Circular.pdf
2022-11-17,155-2022-VNC-Comunicado Externo,https://www.b3.com.br/data/files/40/62/49/D0/3D684810A58E3348AC094EA8/CE 155-2022-VNC 2 Leilão da 6 Distribuição do CEPAC 24.11.2022_REVISADO.pdf,2022-11-17|155-2022-VNC-Comunicado Externo.pdf
2022-11-17,156-2022-VNC-Comunicado Externo,https://www.b3.com.br/data/files/20/A3/52/2E/5D684810A58E3348AC094EA8/CE 156-2022-VNC Gateway Binário B3.pdf,2022-11-17|156-2022-VNC-Comunicado Externo.pdf
2022-11-10,153-2022-VNC-Comunicado Externo,https://www.b3.com.br/data/files/49/05/61/7F/02364810A58E3348AC094EA8/CE 153-2022-VNC Alteração do tamanho mínimo para registro de ofertas diretas - Redução.pdf,2022-11-10|153-2022-VNC-Comunicado Externo.pdf
2022-11-08,150-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/7A/83/1D/4B/1F854810A58E3348AC094EA8/OC 150-2022 PRE Política de Preços para Emissores e Ofertas Públicas (PT).pdf,2022-11-08|150-2022-PRE-Ofício Circular.pdf
2022-11-03,152-2022-VNC-Comunicado Externo,https://www.b3.com.br/data/files/01/52/26/6F/AFE34810A58E3348AC094EA8/CE 152-2022-VNC Revisão dos parâmetros para os Túneis de Negociação_Rodada_Agosto22.pdf,2022-11-03|152-2022-VNC-Comunicado Externo.pdf
2022-11-03,151-2022-VNC-Comunicado Externo,https://www.b3.com.br/data/files/28/97/4B/1D/6DE34810A58E3348AC094EA8/CE 151-2022-VNC Market Data - Disponibilização de Dados para Conectividade do Market Data Binário (1).pdf,2022-11-03|151-2022-VNC-Comunicado Externo.pdf
2022-11-03,149-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/46/90/91/FF/4AF34810A58E3348AC094EA8/OC 149-2022 PRE Ampliação da Grade Horária para Movimentações de Garantias Depositadas em Títulos Públicos Federais (PT).pdf,2022-11-03|149-2022-PRE-Ofício Circular.pdf
2022-11-03,148-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/98/F5/AB/4A/ABE34810A58E3348AC094EA8/OC 148-2022 PRE Processo de Credenciamento FM BRI ISP WSP INK DAX ESX (PT).pdf,2022-11-03|148-2022-PRE-Ofício Circular.pdf
2022-11-03,147-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/F7/02/1B/D7/FAE34810A58E3348AC094EA8/OC 147-2022 PRE Lançamento do Índice Futuro de Boi Gordo (PT).pdf,2022-11-03|147-2022-PRE-Ofício Circular.pdf
2022-11-03,085-2022-VPC-Comunicado Externo,https://www.b3.com.br/data/files/9E/E7/5C/1D/90F34810A58E3348AC094EA8/CE 085-2022-VPC_pt_reajuste_preços_conectividade_REVISADO.pdf,2022-11-03|085-2022-VPC-Comunicado Externo.pdf
2022-11-03,084-2022-VPC-Comunicado Externo,https://www.b3.com.br/data/files/08/B0/1A/22/D9E34810A58E3348AC094EA8/CE 084-2022-VPC Dez 22_1M versão final.pdf,2022-11-03|084-2022-VPC-Comunicado Externo.pdf
2022-11-01,146-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/BC/96/D6/37/1B434810A58E3348AC094EA8/OC 146-2022 PRE Processo de Credenciamento no Programa de Formador de Mercado para Trade at Settlement de Futuro de DI (PT).pdf,2022-11-01|146-2022-PRE-Ofício Circular.pdf
2022-11-01,145-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/5E/24/59/CB/5A434810A58E3348AC094EA8/OC 145-2022 PRE Lançamento do Trade at Settlement de Futuro de DI (PT).pdf,2022-11-01|145-2022-PRE-Ofício Circular.pdf
2022-11-01,083-2022-VPC-Comunicado Externo,https://www.b3.com.br/data/files/74/45/BB/A5/4E434810A58E3348AC094EA8/CE 083-2022-VPC Lista US Person - DIT vfinal_REVISADO.pdf,2022-11-01|083-2022-VPC-Comunicado Externo.pdf
2022-11-01,016-2022-VPE-Comunicado Externo,https://www.b3.com.br/data/files/7C/92/28/F9/EF434810A58E3348AC094EA8/CE 016-2022-VPE Plataforma NoMe_Ambiente Certificação Externa_Novas regras de Funcionamento_01112022.pdf,2022-11-01|016-2022-VPE-Comunicado Externo.pdf
2022-10-27,149-2022-VNC-Comunicado Externo,https://www.b3.com.br/data/files/6A/C6/25/A4/1BA148101E311E28AC094EA8/CE 149-2022-VNC Nova Versão da ePUMA.pdf,2022-10-27|149-2022-VNC-Comunicado Externo.pdf
2022-10-27,144-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/F2/15/2A/12/A1B148101E311E28AC094EA8/OC 144-2022 PRE Limites de Posição em Aberto por Mercado – Realocação de Limites entre Mercados – PETR4 (PETROBRAS PN) PT .pdf,2022-10-27|144-2022-PRE-Ofício Circular.pdf
2022-10-27,150-2022-VNC-Comunicado Externo,https://www.b3.com.br/data/files/9C/D6/56/33/4BA148101E311E28AC094EA8/CE 150-2022-VNC Mass Cancel Cert.pdf,2022-10-27|150-2022-VNC-Comunicado Externo.pdf
2022-10-25,082-2022-VPC-Comunicado Externo,https://www.b3.com.br/data/files/88/B5/68/DC/A40148101E311E28AC094EA8/CE 082-2022-VPC CORN_BB_PT_REVISADO.pdf,2022-10-25|082-2022-VPC-Comunicado Externo.pdf
2022-10-25,143-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/2E/77/BE/2A/DC0148101E311E28AC094EA8/OC 143-2022 PRE Novo Serviço DropCopy - Novas datas para Tarifacao de Contratacao e de Utilizacao da Plataforma Legada (PT).pdf,2022-10-25|143-2022-PRE-Ofício Circular.pdf
2022-10-20,142-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/15/C0/68/F0/E47F38101E311E28AC094EA8/OC 142-2022 PRE Procedimentos especiais de negociação (PT).pdf,2022-10-20|142-2022-PRE-Ofício Circular.pdf
2022-10-20,141-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/70/D5/25/7B/947F38101E311E28AC094EA8/OC 141-2022 PRE Publicação da Nova Política Comercial e Readequação de Arquivos e Canais do UP2DATA (PT).pdf,2022-10-20|141-2022-PRE-Ofício Circular.pdf
2022-10-18,148-2022-VNC-Comunicado Externo,https://www.b3.com.br/data/files/D8/33/C2/24/C6CE38101E311E28AC094EA8/CE148-2022-VNC Migração do STD.pdf,2022-10-18|148-2022-VNC-Comunicado Externo.pdf
2022-10-18,147-2022-VNC-Comunicado Externo,https://www.b3.com.br/data/files/2A/72/81/83/96CE38101E311E28AC094EA8/CE 147-2022-VNC Teste PCO PUMA_17112022.pdf,2022-10-18|147-2022-VNC-Comunicado Externo.pdf
2022-10-18,140-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/46/D6/AF/93/A0DE38101E311E28AC094EA8/OC 140-2022 PRE - Câmara B3 – Novo processo para avaliação e liberação de violações às regras de repasse de operações.pdf,2022-10-18|140-2022-PRE-Ofício Circular.pdf
2022-10-13,138-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/32/96/41/37/B13D38101E311E28AC094EA8/OC 138-2022 PRE  Programa Piloto de Formador de Mercado - Cash Equities (PT).pdf,2022-10-13|138-2022-PRE-Ofício Circular.pdf
2022-10-13,137-2022-PRE-Ofício Circular,"https://www.b3.com.br/data/files/AC/85/4E/D7/413D38101E311E28AC094EA8/OC 137-2022 PRE Prorrogação do Programa de FM Autônomo de Ações para AZUL4, NTCO3 e WEGE3 (PT).pdf",2022-10-13|137-2022-PRE-Ofício Circular.pdf
2022-10-13,139-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/BB/D7/88/F5/223D38101E311E28AC094EA8/OC 139-2022 PRE  Programa Piloto de Provedor de Liquidez - Cash Equities (PT).pdf,2022-10-13|139-2022-PRE-Ofício Circular.pdf
2022-10-11,146-2022-VNC-Comunicado Externo,https://www.b3.com.br/data/files/FE/E2/79/D5/887C38101E311E28AC094EA8/CE 146-2022-VNC Market Data Binario.pdf,2022-10-11|146-2022-VNC-Comunicado Externo.pdf
2022-10-11,145-2022-VNC-Comunicado Externo,https://www.b3.com.br/data/files/5D/D2/14/EE/587C38101E311E28AC094EA8/CE 145-2022-VNC Market Data B3 - Dados de Conectividade de Novo Canal de Market Data.pdf,2022-10-11|145-2022-VNC-Comunicado Externo.pdf
2022-10-11,144-2022-VNC-Comunicado Externo,https://www.b3.com.br/data/files/09/81/65/E6/487C38101E311E28AC094EA8/CE 144-2022-VNC Novo endereço para envio de amostras de café.pdf,2022-10-11|144-2022-VNC-Comunicado Externo.pdf
2022-10-10,143-2022-VNC-Comunicado Externo,https://www.b3.com.br/data/files/3E/57/7B/05/6A3C38101E311E28AC094EA8/CE 143-2022-VNC Alteração do tamanho mínimo para registro de ofertas diretas.pdf,2022-10-10|143-2022-VNC-Comunicado Externo.pdf
2022-10-10,136-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/41/45/4D/0D/BF3C38101E311E28AC094EA8/OC 136-2022 PRE Limites de Posição em Aberto por Mercado – Realocação de Limites entre Mercados – PETR4 (Petrobras PN) (Port).pdf,2022-10-10|136-2022-PRE-Ofício Circular.pdf
2022-10-06,142-2022-VNC-Comunicado Externo,https://www.b3.com.br/data/files/31/60/97/2F/C5FA38101E311E28AC094EA8/CE 142-2022-VNC CVA.pdf,2022-10-06|142-2022-VNC-Comunicado Externo.pdf
2022-10-06,135-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/84/35/52/1F/2BEA38101E311E28AC094EA8/OC 135-2022-PRE  Alterações Manual de Acesso - IPCA (PT).pdf,2022-10-06|135-2022-PRE-Ofício Circular.pdf
2022-10-06,081-2022-VPC-Comunicado Externo,https://www.b3.com.br/data/files/4E/52/04/02/DFEA38101E311E28AC094EA8/CE 081-2022-VPC 3M - Jan_2023 - Versão RCVM160 e Recebíveis.pdf,2022-10-06|081-2022-VPC-Comunicado Externo.pdf
2022-10-04,134-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/22/D6/9E/08/314A38101E311E28AC094EA8/OC 134-2022- PRE Realocação de Limites Entre Mercado - IRBR3 (PT).pdf,2022-10-04|134-2022-PRE-Ofício Circular.pdf
2022-10-04,133-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/D8/B3/6C/8F/9A3A38101E311E28AC094EA8/OC 133-2022-PRE Substituição de ativos do mercado de ações na oferta Retail Liquidity Provider RPL (PT).pdf,2022-10-04|133-2022-PRE-Ofício Circular.pdf
2022-10-04,141-2022-VNC-Comunicado Externo,https://www.b3.com.br/data/files/D9/65/74/F9/094A38101E311E28AC094EA8/CE 141-2022-VNC Certificação TAS.pdf,2022-10-04|141-2022-VNC-Comunicado Externo.pdf
2022-09-30,131-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/89/00/6C/DB/DDE838101E311E28AC094EA8/OC 131-2022-PRE- Revogacao do Ofício Circular 053-2012-DP de 28.09.2012 (ICVM 505 e 506) (PT).pdf,2022-09-30|131-2022-PRE-Ofício Circular.pdf
2022-09-30,130-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/21/E7/AE/D6/9DE838101E311E28AC094EA8/OC 130-2022-PRE Cadastro - Negociacao - Liquidacao - Plano de Acao - Conteúdo Mínimo de Contratos (PT).pdf,2022-09-30|130-2022-PRE-Ofício Circular.pdf
2022-09-30,129-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/88/67/22/BE/1DE838101E311E28AC094EA8/OC 129-2022-PRE Plano de Acao - Consolidacao de regras e parâmetros de negociacao (PT).pdf,2022-09-30|129-2022-PRE-Ofício Circular.pdf
2022-09-30,128-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/32/36/D2/EE/ACE838101E311E28AC094EA8/OC 128-2022-PRE  Plano de Acao - Divulgacao das Prévias da Composicao das Carteiras dos Índices (PT).pdf,2022-09-30|128-2022-PRE-Ofício Circular.pdf
2022-09-30,127-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/FE/67/68/1D/2DE838101E311E28AC094EA8/OC 127-2022-PRE Limites de oscilacao diária - Contratos Futuros de Acoes e Units (PT).pdf,2022-09-30|127-2022-PRE-Ofício Circular.pdf
2022-09-30,132-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/54/40/42/1C/FDE838101E311E28AC094EA8/OC 132-2022-PRE Programa de Qualificacao Operacional (PQO).pdf,2022-09-30|132-2022-PRE-Ofício Circular.pdf
2022-09-29,125-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/43/65/64/03/D1B838101E311E28AC094EA8/OC 125-2022-PRE Novos Horários de Negociação (PT).pdf,2022-09-29|125-2022-PRE-Ofício Circular.pdf
2022-09-29,123-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/10/A4/48/AA/44B838101E311E28AC094EA8/OC 123-2022-PRE Acordo de Cooperacao ANS.pdf,2022-09-29|123-2022-PRE-Ofício Circular.pdf
2022-09-29,124-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/6D/D4/B7/AF/21B838101E311E28AC094EA8/OC 124-2022- PRE Lançamento do Índice Futuro de Milho (PT).pdf,2022-09-29|124-2022-PRE-Ofício Circular.pdf
2022-09-29,126-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/39/56/32/23/52B838101E311E28AC094EA8/OC 126-2022-PRE Alteração no tamanho do lote-padrão de negociação do Futuro de DI (PT).pdf,2022-09-29|126-2022-PRE-Ofício Circular.pdf
2022-09-29,140-2022-VNC-Comunicado Externo,https://www.b3.com.br/data/files/1A/F6/01/7F/62A838101E311E28AC094EA8/CE 140-2022-VNC Melhorias Entrega Física_LFC_Escolha_Faturamento.pdf,2022-09-29|140-2022-VNC-Comunicado Externo.pdf
2022-09-27,139-2022-VNC-Comunicado Externo,https://www.b3.com.br/data/files/A9/74/4C/14/510838101E311E28AC094EA8/CE 139-2022-VNC Leilão do 290 FINOR - 29.09.2022.pdf,2022-09-27|139-2022-VNC-Comunicado Externo.pdf
2022-09-27,138-2022-VNC-Comunicado Externo,https://www.b3.com.br/data/files/E3/33/2E/1E/F00838101E311E28AC094EA8/CE 138-2022-VNC Túneis Eleição.pdf,2022-09-27|138-2022-VNC-Comunicado Externo.pdf
2022-09-27,122-2022-PRE-Ofício Circular,https://www.b3.com.br/data/files/2C/62/DB/A5/0B0838101E311E28AC094EA8/OC 122-2022- PRE Encerramento do Programa de Incentivo TD de 2022.pdf,2022-09-27|122-2022-PRE-Ofício Circular.pdf
